title,sell_price,orig_price,rating,num_ratings
Haier 278 L Frost Free Double Door 3 Star Refrigerator,"₹26,350","₹35,500",3,4 Ratings & 0 Reviews
SAMSUNG 478 L Frost Free Double Door 2 Star Refrigerator,"₹55,600","₹70,000",4.2,26 Ratings & 1 Reviews
,,,,
,,,,
LG 215 L Direct Cool Single Door 4 Star Refrigerator,"₹17,990","₹19,990",4.4,"8,709 Ratings & 988 Reviews"
Godrej 190 L Direct Cool Single Door 2 Star Refrigerator,"₹14,900","₹16,500",,
Whirlpool 260 L Frost Free Triple Door Refrigerator,"₹32,000","₹32,400",4.9,8 Ratings & 3 Reviews
LG 284 L Direct Cool Double Door 2 Star Convertible Refrigerator,"₹34,728","₹41,590",3,4 Ratings & 1 Reviews
Godrej 192 L Direct Cool Single Door 3 Star Refrigerator,"₹14,940","₹20,990",,
LG 190 L Direct Cool Single Door 3 Star Refrigerator,"₹17,399","₹20,999",4.5,23 Ratings & 2 Reviews
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹16,590","₹18,450",,
BOSCH 332 L Frost Free Triple Door Convertible Refrigerator,"₹41,400","₹58,190",,
Panasonic 307 L Frost Free Double Door 3 Star Refrigerator,"₹34,490","₹39,000",4,5 Ratings & 1 Reviews
LG 340 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹35,490","₹42,990",2.7,3 Ratings & 0 Reviews
Lloyd 200 L Direct Cool Single Door 3 Star Refrigerator,"₹15,999","₹23,490",,
LG 190 L Direct Cool Single Door 3 Star Refrigerator,"₹16,199","₹18,690",4.4,"7,338 Ratings & 875 Reviews"
Panasonic 296 L Frost Free Double Door 2 Star Refrigerator,"₹33,990","₹39,500",,
SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,"₹16,100","₹16,990",3.7,27 Ratings & 2 Reviews
Godrej 190 L Direct Cool Single Door 4 Star Refrigerator,"₹17,599","₹24,850",,
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator,"₹16,619","₹20,775",,
Whirlpool 215 L Direct Cool Single Door 4 Star Refrigerator,"₹19,199","₹23,350",,
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator,"₹14,059","₹16,800",,
Godrej 343 L Frost Free Double Door 2 Star Refrigerator,"₹34,990","₹41,000",4.2,"1,610 Ratings & 308 Reviews"
MOTOROLA 338 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹28,990","₹43,399",4.3,373 Ratings & 50 Reviews
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,"₹24,861","₹27,990",4.7,13 Ratings & 3 Reviews
Liebherr 265 L Frost Free Double Door Top Mount 3 Star Refrigerator,"₹29,990","₹40,160",4.3,15 Ratings & 4 Reviews
LG 190 L Direct Cool Single Door 3 Star Refrigerator,"₹14,290","₹20,599",,
Whirlpool 340 L Frost Free Double Door 2 Star Refrigerator,"₹37,600",,4.3,"2,107 Ratings & 361 Reviews"
,,,,
,,,,
Godrej 343 L Frost Free Double Door 2 Star Refrigerator,"₹34,990","₹41,000",4.2,"1,610 Ratings & 308 Reviews"
MOTOROLA 338 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹28,990","₹43,399",4.3,373 Ratings & 50 Reviews
Liebherr 265 L Frost Free Double Door Top Mount 3 Star Refrigerator,"₹29,990","₹40,160",4.3,15 Ratings & 4 Reviews
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,"₹24,861","₹27,990",4.7,13 Ratings & 3 Reviews
LG 190 L Direct Cool Single Door 3 Star Refrigerator,"₹14,290","₹20,599",,
Lloyd 200 L Direct Cool Single Door 3 Star Refrigerator,"₹15,290","₹18,490",4.7,27 Ratings & 1 Reviews
voltasbeko 200 L Direct Cool Single Door 3 Star Refrigerator,"₹17,189","₹24,950",,
Whirlpool 240 L Frost Free Triple Door Refrigerator,"₹29,400","₹32,000",4.4,"30,339 Ratings & 3,760 Reviews"
SAMSUNG 579 L Frost Free French Door Bottom Mount Convertible Refrigerator,"₹90,990","₹95,990",,
LG 215 L Direct Cool Single Door 4 Star Refrigerator,"₹19,999","₹25,900",4.2,19 Ratings & 1 Reviews
Godrej 192 L Direct Cool Single Door 3 Star Refrigerator,"₹17,990","₹23,490",4.6,5 Ratings & 1 Reviews
Haier 570 L Frost Free Side by Side Refrigerator,"₹71,990","₹1,15,000",5,16 Ratings & 3 Reviews
LG 260 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹22,990","₹31,990",3.9,12 Ratings & 4 Reviews
Haier 192 L Direct Cool Single Door 2 Star Refrigerator,"₹18,090","₹25,000",,
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator,"₹25,020","₹32,050",4.4,52 Ratings & 5 Reviews
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹17,240","₹21,550",4.3,"9,960 Ratings & 1,043 Reviews"
LG 335 L Frost Free Double Door 2 Star Refrigerator,"₹37,999","₹41,490",4.8,8 Ratings & 1 Reviews
Lloyd 225 L Direct Cool Single Door 3 Star Refrigerator,"₹17,339","₹22,490",,
Lloyd 340 L Frost Free Double Door 3 Star Refrigerator,"₹32,990","₹48,990",4.2,19 Ratings & 1 Reviews
Godrej 255 L Direct Cool Single Door 3 Star Refrigerator,"₹30,530",,,
LG 260 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹28,977","₹35,390",,
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator,"₹27,700","₹34,100",,
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator,"₹16,130","₹20,775",,
SAMSUNG 192 L Direct Cool Single Door 4 Star Refrigerator,"₹20,990","₹23,990",,
,,,,
Godrej 255 L Direct Cool Single Door 3 Star Refrigerator,"₹30,530",,,
Panasonic 296 L Frost Free Double Door 2 Star Refrigerator,"₹28,499","₹40,500",4.3,63 Ratings & 14 Reviews
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹15,890","₹18,250",4.3,"9,960 Ratings & 1,043 Reviews"
SAMSUNG 336 L Direct Cool Double Door 3 Star Refrigerator,"₹47,990","₹50,990",,
Godrej 190 L Direct Cool Single Door 4 Star Refrigerator  with Intelligent Inverter Compressor,"₹14,340","₹18,490",4.3,"5,522 Ratings & 575 Reviews"
Haier 195 L Direct Cool Single Door 5 Star Refrigerator,"₹19,800","₹32,400",4.3,4 Ratings & 0 Reviews
LG 360 L Frost Free Double Door 2 Star Refrigerator,"₹36,640","₹60,799",,
Whirlpool 360 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹41,990","₹58,350",4.2,127 Ratings & 15 Reviews
Haier 195 L Direct Cool Single Door 5 Star Refrigerator,"₹18,990","₹26,800",,
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,"₹18,900","₹20,490",4.4,34 Ratings & 2 Reviews
Panasonic 305 L Frost Free Double Door 2 Star Refrigerator,"₹28,990","₹35,000",4.4,"1,072 Ratings & 164 Reviews"
Haier 195 L Direct Cool Single Door 3 Star Refrigerator,"₹16,270","₹17,200",4.3,36 Ratings & 3 Reviews
Godrej 210 L Direct Cool Single Door 3 Star Refrigerator,"₹17,719","₹23,160",,
Haier 190 L Direct Cool Single Door 2 Star Refrigerator,"₹12,490","₹17,000",4.5,23 Ratings & 0 Reviews
LG 423 L Frost Free Double Door 2 Star Refrigerator,"₹45,938","₹59,899",,
Whirlpool 292 L Frost Free Double Door 3 Star Refrigerator,"₹25,079","₹32,530",4.3,811 Ratings & 187 Reviews
LG 687 L Direct Cool Side by Side Refrigerator,"₹1,15,480","₹1,18,290",4.5,29 Ratings & 4 Reviews
Godrej 192 L Direct Cool Single Door 5 Star Refrigerator,"₹17,990","₹20,500",4.1,40 Ratings & 6 Reviews
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹20,349","₹24,550",,
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator with Base Drawer,"₹25,772","₹31,990",,
Godrej 190 L Direct Cool Single Door 2 Star Refrigerator,"₹13,990","₹16,500",4,11 Ratings & 0 Reviews
LG 335 L Frost Free Double Door 2 Star Refrigerator,"₹35,990","₹42,290",3.8,41 Ratings & 4 Reviews
Haier 258 L Frost Free Double Door 4 Star Convertible Refrigerator,"₹28,090",,4.4,116 Ratings & 18 Reviews
SAMSUNG 234 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹26,500","₹30,990",,
,,,,
,,,,
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator,"₹20,349","₹24,550",,
Lloyd 200 L Direct Cool Single Door 2 Star Refrigerator,"₹15,339","₹17,490",4.3,27 Ratings & 2 Reviews
SAMSUNG 234 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹26,500","₹30,990",,
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator,"₹17,990","₹20,200",4.3,"9,960 Ratings & 1,043 Reviews"
MarQ by Flipkart 195 L Direct Cool Single Door 3 Star Refrigerator,"₹10,790","₹14,999",4.3,"2,553 Ratings & 336 Reviews"
Godrej 328 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹30,999","₹36,900",,
SAMSUNG 386 L Frost Free Double Door 2 Star Convertible Refrigerator  with Curd Maestro,"₹53,800","₹62,914",,
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,"₹28,170","₹28,990",4.4,22 Ratings & 3 Reviews
SAMSUNG 244 L Frost Free Double Door 2 Star Refrigerator,"₹30,690","₹35,990",,
LG 260 L Frost Free Double Door 1 Star Refrigerator,"₹24,890",,4.3,108 Ratings & 12 Reviews
Haier 181 L Direct Cool Single Door 2 Star Refrigerator,"₹13,559","₹18,000",,
Whirlpool 215 L Direct Cool Single Door 3 Star Refrigerator,"₹18,690","₹24,500",,
SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator,"₹15,880","₹16,990",,
Godrej 192 L Direct Cool Single Door 4 Star Refrigerator,"₹16,819","₹23,265",,
LG 190 L Direct Cool Single Door 5 Star Refrigerator,"₹20,699","₹23,299",,
Godrej 210 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹18,999","₹24,990",,
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator,"₹15,014","₹19,963",,
voltasbeko 200 L Direct Cool Single Door 3 Star Refrigerator,"₹17,099","₹25,000",,
Panasonic 336 L Frost Free Double Door 3 Star Refrigerator,"₹32,490","₹42,500",4.3,252 Ratings & 41 Reviews
SAMSUNG 225 L Direct Cool Single Door 4 Star Refrigerator,"₹24,030","₹24,990",4.7,6 Ratings & 1 Reviews
Godrej 330 L Frost Free Double Door 2 Star Refrigerator,"₹40,000",,4.3,"5,391 Ratings & 672 Reviews"
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator,"₹15,950","₹19,400",4,3 Ratings & 0 Reviews
Godrej 210 L Direct Cool Single Door 4 Star Refrigerator  with Intelligent Inverter Compressor,"₹19,599","₹20,600",4.3,457 Ratings & 72 Reviews
LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹19,470","₹22,590",4.3,91 Ratings & 12 Reviews
,,,,
,,,,
